OBJECTID,Facility_Name,Type,Owner,County,Latitude,Longitude
810,Bungoma Medical Centre,Medical Clinic,Private Enterprise (Institution),Bungoma,0.56562000000,34.56562000000
811,Bungoma Oasis Healthcare Limited,Medical Clinic,Private Enterprise (Institution),Bungoma,0.57006000000,34.55821000000
812,Bungoma West Medical Services,Nursing Home,Private Practice - General Practitioner,Bungoma,0.57584000000,34.55780000000
813,Bungwet Dispensary,Dispensary,Ministry of Health,Elgeyo Marakwet,0.89550000000,35.49184000000
814,Bura District Hospital,District Hospital,Ministry of Health,Garissa,-1.00918000000,40.33660000000
815,Bura Health Centre,Health Centre,Ministry of Health,Tana River,-1.18281000000,39.83883000000
816,Bura Health Centre (Taita Taveta),Dispensary,Ministry of Health,Taita Taveta,-3.30006000000,38.18943000000
817,Bura Health Centre Taita,Health Centre,Ministry of Health,Taita Taveta,-3.50014000000,38.31577000000
818,Bura Mission Clinic,Dispensary,Other Faith Based,Taita Taveta,-3.45336000000,38.31328000000
819,Bura Nomadic,Dispensary,Ministry of Health,Tana River,-1.51436000000,39.36442000000
820,Burabor Dispensary,Dispensary,Ministry of Health,Mandera,3.97119000000,41.71316000000
821,Burder Health Centre,Health Centre,Ministry of Health,Wajir,1.11326000000,40.27095000000
822,Burduras Health Centre,Health Centre,Ministry of Health,Mandera,3.84398000000,39.88229000000
823,Burgabo Dispensary (Chalbi),Dispensary,Ministry of Health,Marsabit,3.10698000000,38.09409000000
824,Burgei Dispensary,Dispensary,Ministry of Health,Bomet,-0.79675000000,35.10397000000
825,Burguret Dispensary,Dispensary,Ministry of Health,Nyeri,-0.07358000000,36.99999000000
826,Burinda Dispensary,Dispensary,Ministry of Health,Busia,0.30000000000,34.22000000000
827,Burjon Dispensary,Dispensary,Ministry of Health,Mandera,4.08136000000,40.90239000000
828,Burmayo Dispensary,Dispensary,Ministry of Health,Mandera,2.97814000000,40.27213000000
829,Burnt Forest Catholic Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Uasin Gishu,0.21291000000,35.43152000000
830,Burnt Forest Medical Clinic,Medical Clinic,Private Enterprise (Institution),Uasin Gishu,0.20900000000,35.43490000000
831,Burnt Forest Rhdc (Eldoret East),Health Centre,Ministry of Health,Uasin Gishu,0.21511000000,35.43611000000
832,Burqa Medical Clinic (Moyale),Medical Clinic,Private Practice - Nurse / Midwife,Marsabit,3.52150000000,39.05770000000
833,Burri Aramia,Dispensary,Ministry of Health,Marsabit,1.00002300000,37.10203000000
834,Buruburu Dispensary,Dispensary,Ministry of Health,Mandera,3.94499000000,41.86650000000
835,Buruburu Friends Clinic,Medical Clinic,Non-Governmental Organizations,Nairobi,-1.31001000000,36.89147000000
836,Buruburu Medical Clinic,Medical Clinic,Private Enterprise (Institution),Nairobi,-1.27948000000,36.87783000000
837,Burumba Dispensary,Dispensary,Ministry of Health,Busia,0.44783000000,34.11532000000
838,Burutu Dspensary,Dispensary,Community,Kericho,-0.13716000000,35.34669000000
839,Busagwa Dispensary,Dispensary,Ministry of Health,Busia,0.10781000000,34.05794000000
840,Busembe Dispensary,Dispensary,Ministry of Health,Busia,0.18495000000,34.01644000000
841,Bushiangala Health Centre,Health Centre,Other Faith Based,Kakamega,0.18720000000,34.68388000000
842,Bushiri Health Centre,Health Centre,Ministry of Health,Kakamega,0.36613000000,34.72920000000
843,Busia District Hospital,District Hospital,Ministry of Health,Busia,0.46041000000,34.10450000000
844,Busia Trailer Park Clinic,Medical Clinic,Ministry of Health,Busia,0.46404000000,34.10008000000
845,Busibula Dispensary,Dispensary,Ministry of Health,Busia,0.29127000000,34.23180000000
846,Busibwabo Dispensary,Dispensary,Ministry of Health,Busia,0.41086000000,34.20122000000
847,Bute District Hospital,District Hospital,Ministry of Health,Wajir,3.37063000000,39.42488000000
848,Bute Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Wajir,3.36044000000,39.42036000000
849,Butere District Hospital,District Hospital,Ministry of Health,Kakamega,0.20854000000,34.49347000000
850,Butere Iranda Health Centre,Health Centre,Ministry of Health,Kakamega,0.24420000000,34.46411000000
851,Butiik Dispensary,Dispensary,Ministry of Health,Kericho,-0.65584000000,35.10250000000
852,Butingo Dispensary,Dispensary,Ministry of Health,Kakamega,0.35586000000,34.63533000000
853,Butiye Dispensary,Dispensary,Ministry of Health,Marsabit,3.50979000000,39.05478000000
854,Butonge Dispensary,Dispensary,Christian Health Association of Kenya,Bungoma,0.71169000000,34.46959000000
855,Butula Mission Health Centre,Health Centre,Other Faith Based,Busia,0.34325000000,34.33363000000
856,Buuri Chemist / Laboratory,Medical Clinic,Private Enterprise (Institution),Meru,0.05775000000,37.64151000000
857,Buwa,Dispensary,Ministry of Health,Tana River,-0.59280000000,39.69659000000
858,Buyangu Dispensary,Dispensary,Ministry of Health,Kakamega,0.36734000000,34.85563000000
859,Buyangu Health Centre,Health Centre,Other Faith Based,Vihiga,0.03923000000,34.74595000000
860,Buyemi Dispensary,Dispensary,Ministry of Health,Kakamega,0.11875000000,34.40298000000
861,Bwagamoyo Dispensary,Dispensary,Ministry of Health,Kilifi,-3.94020000000,39.64462000000
862,Bwaliro Dispensary,Dispensary,Ministry of Health,Busia,0.37825000000,34.31620000000
863,Bware Dispensary,Dispensary,Ministry of Health,Migori,-1.00098000000,34.52704000000
864,Bwayi Dispensary,Dispensary,Ministry of Health,Trans Nzoia,1.07757000000,35.02807000000
865,Bwena Dipensary,Dispensary,Private Enterprise (Institution),West Pokot,1.26062000000,35.09192000000
866,By Faith (PCEA)Mai-A-ihii women's Guild Dispensary,Dispensary,Christian Health Association of Kenya,Kiambu,-1.25946000000,36.65189000000
867,By Faith Clinic (Kirinyaga),Medical Clinic,Private Practice - Nurse / Midwife,Kirinyaga,-0.68400000000,37.35608000000
868,By Faith Clinic (Thika),Medical Clinic,Private Enterprise (Institution),Kiambu,-1.13792600000,36.82500000000
869,By Faith Medical Centre,Medical Clinic,Private Practice - Nurse / Midwife,Embu,-0.54836000000,37.47797000000
870,By Faith Medical Clinic,Medical Clinic,Private Enterprise (Institution),Embu,-0.63881300000,37.54170000000
871,By Grace Medical (Kutus) Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Kirinyaga,-0.58591000000,37.29073000000
872,By Grace Medical Clinic and Laboratory Services,Medical Clinic,Private Practice - Nurse / Midwife,Machakos,-1.26632000000,37.32138000000
873,Bygrace Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Kiambu,-1.02397000000,36.91276000000
874,California Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Mombasa,-4.06605000000,39.60321000000
875,Calvary Family Health Care Centre,Medical Clinic,Private Practice - Unspecified,Mombasa,-4.00886000000,39.68499000000
876,Calvary Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Nakuru,-0.28505000000,36.15003000000
877,Camel Medical Centre,Other Hospital,Private Practice - General Practitioner,Wajir,1.74914000000,40.05740000000
878,Camp Brethren Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Nakuru,-0.56330600000,36.27260000000
879,Camp David Medical Clinic,Medical Clinic,Non-Governmental Organizations,Mombasa,-4.01996000000,39.62078000000
880,Cana Family Life Clinic,Maternity Home,Non-Governmental Organizations,Nairobi,-1.30907000000,36.88053000000
881,Cana Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,Machakos,-1.26995000000,37.32861000000
882,Canaan (ACK) Medical Clinic,Medical Clinic,Christian Health Association of Kenya,Nakuru,-1.00432000000,36.55250000000
883,Canaan Clinic (Matete),Medical Clinic,Private Enterprise (Institution),Kakamega,0.61402700000,34.86690000000
884,Canaan Health Providers (Nairobi),Medical Clinic,Private Enterprise (Institution),Nairobi,-1.27457000000,36.83137000000
885,Canaan Medical Clinic,Medical Clinic,Private Enterprise (Institution),Mombasa,-4.00235000000,39.58328000000
886,Canan Medical Clinic,Medical Clinic,Private Enterprise (Institution),Kiambu,-1.06743000000,37.09790000000
887,Care Medical Clinic (Geta Bush),Medical Clinic,Private Practice - Clinical Officer,Nyandarua,-0.41361000000,36.58394000000
888,Caregivers Community Hospital,Other Hospital,Private Practice - Nurse / Midwife,Kajiado,-1.68504000000,36.84377000000
889,Careplus Medical Services,Medical Clinic,Private Practice - General Practitioner,Kisumu,-0.05838700000,34.78517500000
890,Cargo Human Care Clinic,Dispensary,Christian Health Association of Kenya,Kiambu,-1.18002000000,36.72586000000
891,Caring Cross Medical Centre,Medical Clinic,Private Practice - Clinical Officer,Kajiado,-1.33311000000,36.67648000000
892,Caritas Mariah,Dispensary,Christian Health Association of Kenya,Kiambu,-1.05510000000,37.20800000000
893,Carma Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Laikipia,0.01010000000,37.80300000000
894,Carol Afandi Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Vihiga,0.11412800000,34.71100000000
895,Carolina For Kibera VCT,Medical Clinic,Non-Governmental Organizations,Nairobi,-1.31420000000,36.77879000000
896,Caros Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Kiambu,-1.24764000000,36.66515000000
897,Catholic Archdiocese of Mombasa CHBC & AIDS Relief,Medical Clinic,Kenya Episcopal Conference-Catholic Secretariat,Mombasa,-4.01925000000,39.70141000000
898,Catholic Dispensary (Isiolo),Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Isiolo,0.34256000000,37.58132000000
899,Catholic Dispensary Kariobangi,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Nairobi,-1.25775000000,36.87993000000
900,Catholic Hospital Laisamis,Other Hospital,Kenya Episcopal Conference-Catholic Secretariat,Marsabit,1.70101000000,38.02510000000
901,Catholic Hospital Wamba,Other Hospital,Kenya Episcopal Conference-Catholic Secretariat,Samburu,0.97786000000,37.32013000000
902,Catholic Mission Dispensary,Dispensary,Christian Health Association of Kenya,Wajir,1.73769000000,40.05375000000
903,Catholic Mission Dispensary Makueni,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Makueni,-1.80460000000,37.62472000000
904,Catholic University Dispensary,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Nairobi,-1.34977000000,36.75649000000
905,Catmag Medical Centre,Medical Clinic,Private Practice - Unspecified,Kiambu,-1.17504000000,36.75530000000
906,Causqurow Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,Garissa,-0.47278000000,39.65298000000
907,CCM Kaare,Medical Clinic,Private Practice - Nurse / Midwife,Tharaka Nithi,-0.18430000000,37.79515000000
908,Ccs Kiritiri Clinic,Dispensary,Other Faith Based,Embu,-0.68749000000,37.64846000000
909,Ccs Macumo Clinic,Dispensary,Christian Health Association of Kenya,Embu,-0.42098000000,37.57032000000
910,Cdc Ganjoni Dispensary,Dispensary,Local Authority,Mombasa,-4.06398000000,39.66609000000
911,Cdn VCT,VCT Centre (Stand-Alone),Kenya Episcopal Conference-Catholic Secretariat,Nakuru,-0.29113000000,36.07229000000
912,Cedar Associate Clinic,Medical Clinic,Private Practice - General Practitioner,Uasin Gishu,0.51474000000,35.27871000000
913,Cedar Medical Clinic (Kimana),Medical Clinic,Private Practice - Nurse / Midwife,Kajiado,-2.79977000000,37.53594000000
914,Cengalo Dispensary,Dispensary,Ministry of Health,Uasin Gishu,0.15537000000,35.40545000000
915,Central Bank Staff Clinic,Medical Clinic,State Coorporation,Nairobi,-1.29001500000,36.82274000000
916,Central Clinic (Kisumu East),Medical Clinic,Private Enterprise (Institution),Kisumu,-0.12749900000,34.72520000000
917,Central Clinic (Lugari),Medical Clinic,Private Enterprise (Institution),Kakamega,0.82468200000,35.12118000000
918,Central Medical Clinic,Medical Clinic,Private Enterprise (Institution),Machakos,-1.27259000000,37.33884000000
919,Central Medical Clinic (Kitui Central),Medical Clinic,Private Practice - Clinical Officer,Kitui,-1.36747000000,38.09350000000
920,Central Medical Clinic (Nairobi),Medical Clinic,Private Practice - General Practitioner,Nairobi,-1.24615000000,36.90296000000
921,Central Medical Clinic and Labaratory (Changamwe),Medical Clinic,Private Practice - Unspecified,Mombasa,-4.03155000000,39.62634000000
922,Central Memorial Hospital,Other Hospital,Private Enterprise (Institution),Kiambu,-1.03557000000,37.08109000000
923,Central Park Clinic,Dispensary,Private Practice - General Practitioner,Nairobi,-1.29228000000,36.73476000000
924,Centre medical clinic,Medical Clinic,Private Practice - Nurse / Midwife,Nakuru,0.29649000000,36.03157000000
925,CFW  Kibumbu,Medical Clinic,Private Practice - Nurse / Midwife,Tharaka Nithi,0.22042000000,37.63497000000
926,CFW Clinic Ugunja,Medical Clinic,Non-Governmental Organizations,Siaya,0.18081300000,34.29527100000
927,CFW Clinics Kibagare,Health Centre,Non-Governmental Organizations,Nairobi,-1.25840000000,36.75826000000
928,CFW Kiamugumo Glory,Medical Clinic,Non-Governmental Organizations,Kirinyaga,-0.42908000000,37.41226000000
929,CFW Kimangaru Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Embu,-0.54506000000,37.53009000000
930,CFW Mbuvori Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Embu,-0.38943000000,37.46371000000
931,CFW Mwea Clinic,Medical Clinic,Non-Governmental Organizations,Kirinyaga,-0.68540000000,37.35626000000
932,Chaani (MCM) Dispensary,Dispensary,Local Authority,Mombasa,-4.03181000000,39.62725000000
933,Chabuene Dispensary,Dispensary,Ministry of Health,Meru,0.11310000000,37.67195000000
934,Chagaik Dispensary,Dispensary,Company Medical Service,Kericho,-0.33965000000,35.34365000000
935,Chagaiya Dispensary,Dispensary,Ministry of Health,Uasin Gishu,0.01630000000,35.47676000000
936,Chaka Health Services Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Nyeri,-0.36101000000,36.99913000000
937,Chakama Dispensary,Dispensary,Ministry of Health,Kilifi,-3.12200000000,39.63333000000
938,Chala Dispensary (Taita Taveta),Dispensary,Ministry of Health,Taita Taveta,-3.29582000000,37.73603000000
939,Chalani Dispensary,Dispensary,Ministry of Health,Kilifi,-3.75508000000,39.63076000000
940,Challa Dispensary,Dispensary,Ministry of Health,Taita Taveta,-3.29584000000,37.73599000000
941,Chalo Medical Clinic,Medical Clinic,Private Practice - Clinical Officer,Nyeri,-0.42880000000,36.93237000000
942,Chamakanga Mission,Dispensary,Christian Health Association of Kenya,Vihiga,0.14687000000,34.79545000000
943,Chamalal Dispensary,Dispensary,Ministry of Health,Bomet,-0.52237000000,35.20810000000
944,Chamamo Medical Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Vihiga,0.11642000000,34.76868000000
945,Chamari CDF Dispensary,Dispensary,Ministry of Health,Kilifi,-3.02272000000,40.08256000000
946,Chamari Dispensary,Dispensary,Community,Kilifi,-2.90266000000,39.89741000000
947,Chamuka (CDF) Dispensary,Dispensary,Ministry of Health,Nyandarua,-0.07599000000,36.36284000000
948,Chandaria Health Centre,Health Centre,Community,Nairobi,-1.27396000000,36.69119000000
949,Chandaria Mwania Dispensary,Dispensary,Ministry of Health,Makueni,-2.07800000000,37.92649000000
950,Changach Barak Dispensary,Dispensary,Ministry of Health,Elgeyo Marakwet,0.43177000000,35.58709000000
951,Changamwe Maternity,Maternity Home,Private Enterprise (Institution),Mombasa,-4.02775000000,39.61286000000
952,Changara (GOK) Dispensary,Dispensary,Ministry of Health,Busia,0.73757000000,34.42136000000
953,Changara Calvary Dispensary,Dispensary,Other Faith Based,Busia,0.74065400000,34.41923200000
954,Changoi Dispensary,Dispensary,Company Medical Service,Bomet,-0.48641000000,35.22970000000
955,Chania Clinic,Medical Clinic,Private Practice - Nurse / Midwife,Nyeri,-0.00133200000,37.09400000000
956,Chania Obstetrics Gyno Clinic,Medical Clinic,Private Practice - Medical Specialist,Kiambu,-1.02794000000,37.06850000000
957,Chania Optical,Medical Clinic,Private Practice - Unspecified,Nyeri,-0.42502000000,36.95666000000
958,Charidende Dispensary (CDF),Dispensary,Community Development Fund,Tana River,-0.78168000000,39.66602000000
959,Charity Medical Centre,Other Hospital,Private Enterprise (Institution),Laikipia,0.03023000000,36.35774000000
960,Charity Medical Clinic,Maternity Home,Private Practice - Nurse / Midwife,Kiambu,-0.97443000000,36.93281000000
961,Charuru Dispensary,Dispensary,Ministry of Health,Meru,0.18443000000,37.83931000000
962,Chasimba Health Centre,Health Centre,Ministry of Health,Kilifi,-3.73513000000,39.70028000000
963,Chavogere Mission,Dispensary,Christian Health Association of Kenya,Vihiga,0.15104000000,34.81050000000
964,Chebaiwa Dispensary,Dispensary,Other Faith Based,Uasin Gishu,0.53421400000,35.01360000000
965,Chebangang Health Centre,Health Centre,Ministry of Health,Bomet,-0.54881000000,35.28923000000
966,Chebango Dispensary,Dispensary,Ministry of Health,Bomet,-0.72737000000,35.22555000000
967,Chebaraa Dispensary,Dispensary,Ministry of Health,Nakuru,-0.47748000000,35.67997000000
968,Cheberen Dispensary,Dispensary,Ministry of Health,Baringo,0.22912000000,35.83530000000
969,Chebewor Dispensary,Dispensary,Ministry of Health,Kericho,-0.19790000000,35.61859000000
970,Chebiemit District Hospital,District Hospital,Ministry of Health,Elgeyo Marakwet,0.85334000000,35.50237000000
971,Chebilat Dispensary,Dispensary,Ministry of Health,Bomet,-0.68974000000,35.07660000000
972,Chebilat Dispensary (Nandi South),Dispensary,Ministry of Health,Nandi,0.05341000000,34.95704000000
